url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://providence.craigslist.org/w4m/5494341984.html,providence,,2016-03-16 18:36,2016-03-16 18:36,msr,w4m,Married with permission to play,"
Educated, employed, literate, sarcastic, curvy married woman seeking a man for a long-term secondary relationship. 

My husband and I are in an open relationship, I'm not looking for anyone to take his place. Ideally, you'd be married, too, and open with your wife. Single is OK, too. 

If you are educated, employed, literate, drug & disease free (420 OK) and open-minded, I'd like to hear more from you. 

Let's start with some online flirting, trade pictures, and take it from there. 

If you're interested, respond with the title & author of your favorite book in the subject line. 


",42,curvy,,,,,,,,,,,," 5'2"" (157cm)",,,,,,,,,,,,,,married,,
http://providence.craigslist.org/w4m/5493964674.html,providence,,2016-03-16 14:55,2016-03-16 15:34,msr,w4m,young sexton Latina looking for friends,"
I'm a young sexy Latina lady. great person. fun funny and badddd... big booty and big heart. I won't stand for anyone disrespectful straight upp. if you can hang hmu
",19,average,,,,,,,,,,,," 5'0"" (152cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5493637448.html,providence,,2016-03-16 11:55,2016-03-16 14:16,msr,w4m,looking for a long term relationship,"
Hi my name is Jessica I'll be 33 next month looking for a long term relationship someone I can spend my life with not looking for a fwb or a booty call so if that's what u want move to the next just sick of the games lies cheaters and bs I'm a adult I just want to find the one and be happy and settle down is that too much to ask for
",33,average,,,,,,,,,,,," 5'3"" (160cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5492745190.html,providence,,2016-03-15 17:54,2016-03-15 17:54,msr,w4m,Make me give you blumpkin,"
I'm looking for someone that is a sweaty bad boy into forcing me to worship your sweaty feet and force me through giving you a blumpkin blow job as I gag squirm and resist. I know this isn't for everyone send face pic of you are interested
",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5491119240.html,providence,,2016-03-14 17:02,2016-03-14 17:21,msr,w4m,ready to date again,"
Hi Guys, I am a 29 year old woman just 3 months out of a LTR. I am 5ft 6in, 145 pds, long brown hair and blue eyes. I like running, biking, tanning, shopping, going out to eat, going to movies, pink lacy clothes, Zumba, Yoga. I am looking to meet nice easy-going men to have fun and more!! Brandi
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5489879206.html,providence,,2016-03-13 20:45,2016-03-13 20:55,msr,w4m,Ten things I know about you,"
Here's what I know about you: 

1. you're curious so you clicked on this ad

2. we're not exactly the same age, and you wonder if it will make much of a difference

3. you miss having someone special in your life but wonder if it will ever happen again

3. you've had a few unsuccessful relationships and question if there is a woman out there for you

5. you never noticed that i used the number 3 twice

6. you went back to look

7. you're smiling

8. you're thinking that you might want to know more about me but you'll only send a quick answer in case I'm a bot and not a real woman

9. you're wondering if you'll ever hear from me

10. you start to think how nice it would be to meet someone who is normal and shares many of your same values
",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5489742872.html,providence,,2016-03-13 18:40,2016-03-13 19:00,msr,w4m,"we don't have power over tomorrow, we can only try to make tomorrow a","
One thing I understand about nature is that life itself is a risk, we don't have power over tomorrow, we can only try to make tomorrow a better day by trying our best and leaving the rest. I am ready to risk anything, even my very self, to secure my happiness. There are stages in ones life when one needs to take chances to make sure things are right.



******NOTE********* only men who are above 40 years old who understand the true meaning of love and who is willing to give things a try and make things work...
",35,average,,,,,,,,,,,," 5'9"" (175cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5489263006.html,providence,,2016-03-13 12:38,2016-03-13 12:38,msr,w4m,spring is in the air,"
In search of a honest man that is serious about dating and building a relationship with me and only me. Independent, upbeat and positive.
",48,,,,,,,,,,,,,,,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5489142625.html,providence,,2016-03-13 11:03,2016-03-13 11:03,msr,w4m,Young at heart English girl!!,"
English girl living here 32 yrs..Happily divorced,drama free, down to earth..
5'8"", blond,blue eyes!
I have a great life but do miss the impact of a fun guy!
Please respond with photo..Thank-you..looking forward to hearing from you..
",52,athletic,,,,,,,,Blue,,,," 5'8"" (172cm)",,,,,,,,,,,,,,divorced,,
http://providence.craigslist.org/w4m/5488239021.html,providence,,2016-03-12 14:35,2016-03-12 14:35,msr,w4m,British Girl seeks a man that suits her temperament,"
Physically I look OK...but looks are only skin deep so you can be certain that I have personality too...can I make people laugh...absolutely, can I tell great anecdotes....of course..I have what you would term razor sharp humour and I am very, very easy going. I am somewhat tall and a good size not too skinny and far from overweight. 

I have travelled plenty in my life, I have read a lot too...but know for sure there are many, many things I simply must get around to doing before I check out as it were...lol.

My ideal guy would be somebody smart ... bookish would be fine by me as why raid the library when I could raid your bookshelf. I like a man who has a great smile, be fun, engaging, charming and not controlling. I am a leo woman and could not imagine a man telling me what to wear, what to say etc...he could try though. I do like metrosexual types of guys and those that smell nice....will have me acting like a bloodhound....lol

I can be a seasonal homebody....when home I like nothing more then watching a VERY scary movie ...any suggestions are welcome..My friends describe me as: Easy-going, passionate, creative and spontaneous. I love music but I am a TERRIBLE SINGER..you will know if I am comfortable around you because I shall break out in song and equally terrible dance....somebody needs to teach me...am that bad...ha

P.S. At your own peril send me offensive content and you will be berated without mercy I could handle myself up against the late Joan Rivers with ease....and if you have absolutely nothing to say then probably best if you do not attempt to write...Picture the reality if you ran into me in a bar, shop, beach, concert etc would you just stand there and stare - no because you would likely look like a serial killer weighing up the best way to depose of me....at which time I have already called 911 ....

I am a very reasonable girl and appreciate that some people are shy, not talkative per se..but please come with something to break the ice beyond hello, hi....I have written enough to pick out something...Thank you.
",,curvy,,,,,,,,,,,," 5'8"" (172cm)",,,,,,,,,,,,,,single,,
