chicago,"
Looking for another masculine man's man who loves to kiss and trade head. Masculine gl biwm here, ddf and neg, great kisser here, shoot big loads and have a hot mouth. Looking for similar guys who no one would suspect are into guy fun, blue and white collar, construction, police, uniformed guys or any guy who's very masculine and ready for some hot fun, let's talk. I can host
"
chicago,"
Write Monday on the subject so I know you are real! Im in the West Burbs and looking for a HUNG top to have fun today. I am into anything safe pretty much and ONLY play safe! If you can host today before 4pm, hit me up. Very DL on this and looking for someone on the same situation. Hablo Español
"
chicago,"
Big booty white boy lookn to take up um nutt for lunch. Wanna bust in a big booty? Hit me up. Like it doggy style. Make me suck your dik, get it wet then slide it in and pump fuk til you eady to nutt...pull out and shoot that hot nutt on my jock hole then fuck it back in. Door open. Ass up. Send pic in first email or txt. Otherwise don't bother.
"
chicago,"
Big booty white boy lookn to take up um nutt for lunch. Wanna bust in a big booty? Hit me up. Like it doggy style. Make me suck your dik, get it wet then slide it in and pump fuk til you eady to nutt...pull out and shoot that hot nutt on my jock hole then fuck it back in. Door open. Ass up. Send pic in first email or txt. Otherwise don't bother.
"
chicago,"
title says it...OR use my ass or mouth to drain your load all good...just hot man sex...couples are fucking hot, or just one on one or lets group fuck all good I am 5'9 180 glk masculine a gentleman until its time to release my inner freak....


lets just get together n get off...all races welcome
"
chicago,"
all good bubble here for a guy who knows what to do. Some good slapping, pounding, drilling needed. Make it worth your time, too. Suck you, lick you, rim you, even take you out for a drink(s). 33 w 180, good looking, 44 years, bubble butt, all bottom, dark hair/eyes, easy on the eyes, and good fun dude all around. Open to all..bi, strt, curious, gay. Let me know and will send pix. Regular thing would be awesome.
"
chicago,"
I'm looking to bottom for a big dicked, hosting, white top. I prefer younger guys but if youre a lil older but have a big cock go ahead and shoot me a message. not into endless emails so trying to do this in as few as possible. be clean and ddf and SEND PICS AND STATS IN FIRST MESSAGE for a response. looking all day.
"
chicago,"
Let's fuck NOW. Stayn at the Inn of Chicago on Ohio Street just off Mag mile. Lookn for a good fuk or two for lunch. Door open ass up in a jock. Pump in ur nut n go. My big white ass will be up and ready. Walk in bust in a nut..... Prefer BBC or thick Latin Dik. Txt for room #
"
chicago,"
I'm looking for a DL bud.

I also need some chore help. Light cleaning, dog help, errands. A couple hours here and there. Typical cleaning wage.

Can we combine the two? 

This is not a whore ad.

This is not a fantasy or role play request. 

Chore help makes sense only if you are younger, and a platonic situation is ok.

I am black, 6'2, 215, masc, ddf, cut, hung, non-smoker. 
I'm looking for 18-50ish, masc, ddf, at least avg size (6), cut and trimmed. Open on race, and generally in shape--hwp, beefy, jock, a few extra pounds, but no chubs. 

Drop me a line with age/race/height/weight, location, general availability, what you into, etc...

Email w/o this detail will be deleted.

No pics. No #s before meeting. No one-liners.

A few emails for specifics and follow up questions, then meet/greet on neutral turf, see what we think, go from there.
"
chicago,"
I am a thin, sexy WM, 42, attractive, clean cut, good shape (5'10, 160), nicely hung (7.5 cut thick), sexy ass, mod hairy, d/d free and discreet. Located at my office in the Loop. I am attracted to bigger bear type (read: fat) guys -- just gets me going. I love to show off my body, get you hard and then please you from head to toe. Up for more if we click (versatile - safe only). I am open to any race and cock size, but please be a bigger guy (too big is not possible). You must be clean, disease free, have excellent hygience and be very discreet. 

You must be able to host in or close to the Loop. 

Looking for now/soon. You host.
"
chicago,"
Low key, masculine gay guy. Off work today and looking for another bud for some hot, long session, man on man fun. Open to making out, oral, j/o, 69, rimming, body contact, fucking, pits, piss. Safe fun only, std and hiv negative here. prefer to travel but can host.
"
chicago,"
looking for a liven guy that wants to live room & board free in a large home on 20 acres; & also a outside home job can be arranged in business I own write back;
"
chicago,"
Have the day off and woke up with a throbbing hard -on. In need of some relief.

I can just sit back and enjoy your talents or maybe even return the favor.

You must host.

Tell me why it should be your lips wrapped around my dick.

Some kind of pic helps.
"
chicago,"
I have the day off and wanting to have some fun. Looking for someone under 40 clean & DDF like myself. Looking to suck a nice cock and balls, makeout, 69... Possibly bottom if it gets that far... 35Asian here 5'7 185 clean shaven. Can possibly host or travel. I have pic to trade .. Need to swap pic to meet.
"
chicago,"
Looking to host a nice cock to suck slow and long,looking only to suck ,mutual possible but not required ,bottom oriented if connection in the air and it goes there,i can take it but very little experience ,clean fresh DDF,Im white 37 yo 6'1 good shape,bimarried,good looking ,6.5 unct Thick hard
.if looking for a slow passionate warm bj ,moves you to the front of the line,if you have 7""+ you are priority.send me stats what u r into and a cock pic would help..looking for now,no endless emails please
"
chicago,"
Two GL bi-buddies seek a curious 3rd to join us for some safe discreet play. We are in shape, masculine guys looking for the same. Not into anal, so if that's your thing we are gonna pass. This is for today, but if you can't make it, drop us a note anyway so we can plan something in the near future.
"
chicago,"
Would luv to get fucked bare in my clean smooth ass and have u cum in me too. I luv to suck cock and swallow cum, and rim a clean fairly smooth ass too. U can piss on me too. I prefer fairly smooth bodied guys age and stats please. ddf/hiv free and non-smoker here. ub2. Put ""let's screw"" in subject line so I know u are real and not spam. Thanks. I am firm on age limit.
"
chicago,"
Any Bi Guys in the area?

36 bi married white, good looking, masculine, drug and disease free. I'm looking for hot, safe, discrete m2m fun.

Send age, stats, suburb and what you are into.
"
chicago,"
Any Bi Asian or Latino dudes in the north burbs? Hit me up!

36 bi white, good looking, masculine, Ddf.

Love to service a dude!
"
chicago,"
Looking to smoke up some dank bud, put some porn on and suck some dick, nsa & no recip necessary. I am very masculine & discreet & looking for same. 39yo, five-ten, two hundred, discreet & non scene. Do not respond unless you can send a FACE pic and stats in first email and i will return mine.
"
chicago,"
slim fit bottom here looking for something long term. I'm looking for a good guy who is in good shape around my age is preferred but I don't mind a little older. I'm a nice guy no stds HIV-. I'm not out and looking for relationship that functions more like friends who have sex. If you are interested please respond with a body pic to start attraction is important but I'm not picky when it comes to facial features or race. I have a bod pic attached you don't have to send nudes just something showing u are in shape
"
chicago,"
Clean attached Bi WM in Elgin area who woke up hungry for dick. Ideally would like to find one nice dick to become a regular thing.

Please send pic of cock

I aim to please but cannot host :(
"
chicago,"
LATIN BOTTOM LOOKING TO GET USED GOOD. WOULD LOVE TO SWALLOW UR NUTT OR LET U SHOOT IT UP MY ASS,HIV + POZ UNDETECTABLE HERE , ABSOLUTLY NO PNP, NO ESCORT SOLICITATION,
i dont send face pic, and i dont want your face pic too
i wear my jockstrap and all fours 
REPLY WITH BODY/DICK PIC AND STATS 
i dont send my face pic sorry, and i dont need face pic too
please , please do not waste my fucking time asking for my address , then do not come, we are adult enough to be playing shit games
IF YOU ARE TATTOED AND PIERCING HUNG TOP GREAT
I host near Belmont/cicero ave 6064
"
chicago,"
find me in doggy ass up face down ready to get and unload in me. 
poz undetect latin here, no PNP, poppers only, no strings, no pay for sex
hit with dick pic & stats
iam live near Belmont & Cicero ave 
"
chicago,"
LATIN BOTTOM LOOKING TO GET USED GOOD. WOULD LOVE TO SWALLOW UR NUTT OR LET U SHOOT IT UP MY ASS,HIV + POZ UNDETECTABLE HERE , ABSOLUTLY NO PNP, NO ESCORT SOLICITATION,
i dont send face pic, and i dont want your face pic too
i wear my jockstrap and all fours 
REPLY WITH BODY/DICK PIC AND STATS 
i dont send my face pic sorry, and i dont need face pic too
please , please do not waste my fucking time asking for my address , then do not come, we are adult enough to be playing shit games
IF YOU ARE TATTOED AND PIERCING HUNG TOP GREAT
I host near Belmont/cicero ave 6064
"
chicago,"
small hands , i wear shoe size 7 here into fisting and footfuck, iam experienced latin fister, Undetectable,
I'm poz. I'm on meds and undetectable. If you have a problem with it then move on to the next.
no drama, no drugs, no PNP, poppers ok, discreet, i host now, iam live near Belmont & pulaski , Belmont cragin area here 60641
i dont care if your hole is clean or messy, i play bare with my hands and feet, 
reply with body, ass pics & stats
---------------------------------------------------------------------------------------------------------------
IAM LOOKING FOR NOW, NO LATER OR TOMORROW OR NEXT WEEKEND
"
chicago,"
small hands , i wear shoe size 7 here into fisting and footfuck, iam experienced latin fister, Undetectable,
I'm poz. I'm on meds and undetectable. If you have a problem with it then move on to the next.
no drama, no drugs, no PNP, poppers ok, discreet, i host now, iam live near Belmont & pulaski , Belmont cragin area here 60641
i dont care if your hole is clean or messy, i play bare with my hands and feet, 
reply with body, ass pics & stats
---------------------------------------------------------------------------------------------------------------
IAM LOOKING FOR NOW, NO LATER OR TOMORROW OR NEXT WEEKEND
"
chicago,"
LATIN BOTTOM LOOKING TO GET USED GOOD. WOULD LOVE TO SWALLOW UR NUTT OR LET U SHOOT IT UP MY ASS,HIV + POZ UNDETECTABLE HERE .,If you have a problem with it then move on to the next...., ABSOLUTLY NO PNP, NO ESCORT SOLICITATION,
i dont send face pic, and i dont want your face pic too
i wear my jockstrap and all fours 
REPLY WITH BODY/DICK PIC AND STATS 
i dont send my face pic sorry, and i dont need face pic too
please , please do not waste my fucking time asking for my address , then do not come, we are adult enough to be playing shit games
IF YOU ARE TATTOED AND PIERCING HUNG TOP GREAT
I host near Belmont/cicero ave 6064
"
chicago,"
Soy Mexicano Activo y busco un culito pa culiarlo discretamente hoy. Soy casado y ofresco y pido discresion. Tengo buena verga gruesa pa tronarte tu culito! No foto, no respuesta! No vatos viejos o gordos! Estoy en los suburbios y no en Chicago. No tengo lugar pero podemos sacar un cuarto barato. Si no puedes cojer hoy o eres serio en esto, no pierdas tu tiempo! Mexican str8 top looking for a discrete bottom with nice ass. You host or we split a room. No pics= no dick for you! No old or fat guys.
"
chicago,"
LATIN BOTTOM LOOKING TO GET USED GOOD. WOULD LOVE TO SWALLOW UR NUTT OR LET U SHOOT IT UP MY ASS,HIV + POZ UNDETECTABLE HERE , ABSOLUTLY NO PNP, NO ESCORT SOLICITATION,

i dont send face pic, and i dont want your face pic too

i wear my jockstrap and all fours 

REPLY WITH BODY/DICK PIC AND STATS 

i dont send my face pic sorry, and i dont need face pic too

please , please do not waste my fucking time asking for my address , then do not come, we are adult enough to be playing shit games

IF YOU ARE TATTOED AND PIERCING HUNG TOP GREAT

I host near Belmont/cicero ave 6064
"
chicago,"
LATIN BOTTOM WITH TINNY ASS LOOKING TO GET USED GOOD. WOULD LOVE TO SWALLOW UR NUTT OR LET U SHOOT IT UP MY ASS,HIV + POZ UNDETECTABLE HERE , ABSOLUTLY NO PNP, NO ESCORT SOLICITATION,

i dont send face pic, and i dont want your face pic too

i wear my jockstrap and all fours 

REPLY WITH BODY/DICK PIC AND STATS 

i dont send my face pic sorry, and i dont need face pic too

please , please do not waste my fucking time asking for my address , then do not come, we are adult enough to be playing shit games

IF YOU ARE TATTOED AND PIERCING HUNG TOP GREAT

I host near Belmont/cicero ave 60641
"
chicago,"
Would like my ass played with a finger or 2.... Married here .. First timer.. ..be clean as I am..you must host . let's do this morning
"
chicago,"
looking to host masculine guy wanting his cock sucked until it shoots all over my face, mouth, wherever you want it. Send stats and pics in first email for mine in return.
"
chicago,"
Hey there Feeling. pretty horny this morning looking to get suck me 43 athletic built can host prefer guys around my age or younger. If interested please send stats and pics. One liners will be deleted. Looking for now
"
chicago,"
South Indian m/32 bottom ver type from wheeling IL with place ... looking for only top indian guy ...,,,

age 25 to 33........
"
chicago,"
If you've never experienced a real YPO (yelling prostate orgasm) then you're in for a huge treat. I am very good at prepping all the nerve endings leading to your prostate screaming for more and then I go and touch just the right spots on your prostate that will make you convulse with pleasure and start yelling as your toes curl, eyes roll and you cum hard everywhere. I'm bi, good looking and safe ddf neg. i am looking for a good looking masculine man who has a sensitive ass. Young is ok, just be over 18. Straight welcome as well. I can host during the week in a good neighborhood. Be masculine and good looking, and bonus points if you like to kiss and suck but not required
"
chicago,"
Hello, my name is Charles. I am 25 years old. I am writing on here to find a friend that can also be a FWB. I enjoy traveling and I do love playing GTAV, until I get the new one anyway. I drink occasionally, and I do smoke cigarettes. I don't smoke weed, but if you do that's fine. I do have a thing for white guys, but I am definitely open to other races, but I would like someone fit and someone around my age please. Please be around my age. I am DDF and you be too.
I love sucking dick

I am married but my wife let's me talk to guys
Shoot me a message and let's take it from there!
"
chicago,"
Looking for understall fun at the home depot. Send stats, pic and time. I'm 5'10"" ddf 160 lbs white 7"" cut
"
chicago,"
Hey
good looking guy 5' 9 190, love to cuddle, rub, body contact/massage
could be open to other things depending on chemistry (making out, JO, oral)
but really like the physicality of cuddling, etc. Have great home with 2 fireplaces in the city
Prefer taller guys and extra points for big hands!
Have my own place and will host. totally Discreet and DD/Free
Thanks and not necessarily looking for now
"
chicago,"
looking for another perv straight curious jo bud to chill, jerk to my gf, and other porn.. email me with pics or I will not open. be young, clean, shaved, somewhat fit, and like PUSSY. Panties +++++

Respond with a pic and what youre into.

voyeurism
hidden cam
upskirt
panty play
panty sniffing trading
omegle type sites
porn trade
"
chicago,"
Been single for several months. Recently I've been interested in maybe trying dating multiple guys. Maybe the 3 of us be together or the 4 of us. 
I'm not into the gay scene and it's hard to meet other gay guys sometimes that aren't in Boystown every night. Ideally you be a non suspecting guy like myself. Under 35 and masculine. 
"
chicago,"
I need a distraction today. I'm masc professional low key and clean. 6ft 175 with 7cut tool. Ideally looking for a masculine guy that wants oral attention. In the mood to suck and lick where you want. Send a pic. I can't host
"
chicago,"
Hey looking for a jack off buddy to have on skype, I am 27 yo 7in cock brn brn 130lbs 5'5''. I am straight curious just looking to jack off with a buddy on cam. add me to skype s_whiteiv. Send a picture to my eamil if interested or just add me on skype s_whiteiv
"
chicago,"
Horny Bottom looking for a hot time into all nsa fun kissing, sucking, 69, rimming I prefer to host. Younger to front of the line 18-35 stats pics in 1st email looking for now and if ad is up I'm looking. Serious.
"
chicago,"
Looking for a top for safe playing sex.Seeking the right ""fit"" in more ways than one. Prefer intelligent,sane, no drama. Just seeking a fun older top with some sexual energy, Open to couples also...I'm smooth and very tight. Like the thought of being fucked by another guy, so Im looking for a normal older top to make me his bottom...Not experienced with guys but willing to let you have your way with me as long as it's safe. Very tight, clean and discreet. hoping for a good match and possible regular thing. ONLY willing to play safe. Stats are 5'9"",165lbs,brn/brn, natural tan,bubble butt, pics are recent. Have a tight jock strap and gstrings....any ideas? I'm real, expect the same.Need to travel. I have more pictures for trade,let's chat or text and see what happens
"
chicago,"
I'm 5'11"", mixed race asian and mexican, 175 pounds, 27 years old, 7"" uncut cock, and a tight ass that needs attention. I'm looking to give head and get slammed or pound a fucking hot tight ass! I'm hiv neg and ddf so I would like the same, please send pics or stats to grab my attention.
"
chicago,"
Cocksucker looking to serve you. Sit back and relax or call me names. Love making my top cum
"
chicago,"
Hosting a working man on break or men in the area who love great head so COME GET WHAT U CAN'T get from ur wife or gf of bf I'm italian & latino here 6ft 180 ddf ready to make u feel good and blo guys send pic for trade
Location: 420 /popper friendly
"
chicago,"
SouthIndian m/32 bottom ver type from wheeling IL currently with place ... looking for only top indian guy ...,,,

age 25 to 33........
"
chicago,"
Anon cocksucking by fit 30's white guy 2000 W. Send stats and a pic of what I'm sucking, will only see your cock & nuts when you cum by, be height/weight prop, d/d free. 


"
chicago,"
Hot , Athletic College Grad Student looking 2 suck 2 guys at the same time today, looking to travel
6, one sixty, brown , blue, 6-pack
Very Clean and super Nice
Professional Guy
"
chicago,"
I know that this is a long shot, but it's worth a try. I am a masculine guy with little experience looking for the same. I'm not looking to hookup or looking for friends with benefits. I am 29 single 6'0 190lbs with dark brown hair and eyes. Please be single and not married and be honest and upfront as I am. It would be nice to find a laidback masculine guy like myself to start off as friends and see if there's a connection. No drama type of a guy. If this interest you, feel free to reply.
"
chicago,"
so horny for a monday 

i need to play . some hot anonymous m 2 m fun with a guy who is horny your dick is hard and you want it licked sucked worshipped. maybe you want to suck my 6 c . body contact, rim a clean hole , nipples w/s more if we are so inclined. I'm open minded as long as i have a rock hard dick in my mouth and a load in my face or mouth. what do you want? can be dom/sub verbal aggressive etc

you need to host

you must be clean disease free

you must be horny with a load and able to get hard

me im a gl bi 50 y/o m w m no facial hair safe sane biz type guy 5 ' 7 '' clean disease free discreet 17r blue eyes looking for now get me out of the office please
"
chicago,"
title says it.... I will rim then breed your ass with my big dick, throat fuck ya or may just decide to take a pounding in my ass use my mouth to drain your load all good...just hot man sex...couples are fucking hot, or just one on one or lets group fuck all good I am 5'9 180 glk masculine a gentleman until its time to release my inner freak....
"
chicago,"
Let's make out! 

Let's get Naked!

Let's see where it goes. 

Only masculine guys need apply.

DDF/clean. Expect the same. 
Only play safe.
"
chicago,"
Looking for a buddy who can come by a few times a week and let me get between his legs!
I love sucking a nice straight dick, especially when they dont shave! I can appreciate a natural bush!
Looking for clean and sane guys only. If we like it then we can make it a regular thing!
Not looking for any recip, not even looking to get undressed! Just looking to please you!
Send your stats and pics to get reply!
Please be between 18 & 25
"
chicago,"
are you looking to experiment or would like a regular guy to call
when you need a hand or blow job ? I'm and older guy looking to
find one young guy to service. I like smaller guys, not into bigger guys.
Please give your stats and where you are located.
"
chicago,"
bubble butt here needs to be pounded and drilled hard this week and even regular thing. 33 w 180, strong ass, strong legs (biker/runner), good looking, masculine dude, northside. Take you on anytime you are in the mood. Worship you, suck you, lick you, be your bitch. Let me know and I can send some pix.
"
chicago,"
Hi, I'm a sweet sincere very diapered sissy I wear 24/7 .I wear confi-dry disposables during the days sometimes cloth, and cloth at nights of course with thick leak master plastic panties.Also a life long sissy. Anyway would love to make other friends or accepting ones or curious friends. I will not consider hosting at this time as we do not know one another to do that. But time will tell. If this interests you mail me back . Huggs & Peace
"
chicago,"
Hi, I'm white, 59, 220 and I'm looking for friends and hopefully dates. I'm kind of a nerd, and I'm currently in college. If you're not looking for just meaningless hookups, hit me up.
"
chicago,"
I'm a fit, smooth, top guy with blue eyes, and blond in all the right places, looking for fun, friends, maybe more and not necessarily in that order. I'm a busy guy with a lot going on, looking to meet someone interesting and passionate. 5'10"" 180 muscular and lean, big spoon here. Added bonus: I'm hung.

like guys mid-20's to mid-30's, HIV- STD free who take care of themselves yet know how to have a good time. Things I enjoy: listening to records, biking, weight training, and long conversations, reading, good food, whiskey, long walks by the lake, movies, good beer, 420.

Top here looking for a fit younger bottom. I know how to treat a hot bottom, and I love rimming so if you like that step up :) Good kissers+++ Drinking buds +++
"
chicago,"
Hi Guys,

Bi, closeted, VERY fun, professional, young (33), very fit, in shape, super discrete, generally submissive, super open-minded, laid back, funny, horny, brown hair, blue eyes, straight-acting and appearing.

New to Chicago. Looking for an on-going, fun, relationship with a more experienced, confident older guy. I enjoy age play, power dynamics and love kinky3 Dads and execs. I'm fairly inexperienced but love being an oral sub. 

Love public play too if you need a quick BJ during the day. Open to move. Let's meet. Build some trust with me and then use me. Please.
"
chicago,"
I would like to have the pleasure of getting on my knees and worshiping your cock see how long I can deepthroat it and lick your balls until you are done with this white boys throat and then I swallow every drop of your load....cum it's worth it and you can cum wherever you want.I also bottom. I am looking now until noon tomorrow. I am a attracted white guy 35 please send your stats and pic. I will return with mine. Discretion is a must. can uber you here
"
chicago,"
Looking for a kneeling host who wants to provide no recip oral.
Sorry no pics.
Just be average, normal and clean/ddf.
"
chicago,"
Hey im 6'4 200 and im looking to release my 8 day load, it's been a long stressful week and I need to unload on somebodys face lol I can be dom and verbal .I love to get my dick sucked and call u dirty names!! I can travel!! im free now and have pics.... I don do this often so guys please respond only if u are free and wanna hook up now!! im waiting......p.s I love white cocksuckers that swallow
"
chicago,"
Hey im 6'4 200 and im looking to release my 8 day load, it's been a long stressful week and I need to unload on somebodys face lol I can be dom and verbal .I love to get my dick sucked and call u dirty names!! I can travel!! im free now and have pics.... I don do this often so guys please respond only if u are free and wanna hook up now!! im waiting......p.s I love white cocksuckers that swallow
"
chicago,"
hey guy! slim white dude here wants to give you massage and handjob to completion.

just come in i take care of you.

clean, ddf expect the same!

you be cool, hwp, hairy, sane and horny 25-47.

need to do it now! put massage in subject line.

He who gives info gets taken care of first.
"
chicago,"
This afternoon COME LAY BACK AND LET ME SUCK YOU DRY SUCK ON THEM SWEATY BALLS AND RIM THAT HOT ASS A WHILE IM A white male here 6ft 180 ddf 7.5 cut seeking reg guys OR NICE STOCKY GUYS who really ready for some good early SEND PHOTOS FOR TRADE
"
chicago,"
HOSTING horny BLUE COLLAR OR REG GUYS OUT THRE WHO ARE ON BREAK AND NEED SOME GOOD HEAD AND BLO & GO and come fuck me SO ANYONE OUT THERE READY TO COME BY GET NAKED SIT BACK AND SHOOT A NICE HOT LOAD WHITE MALE 180 DDF 7.5 CUT SEND PHOTOS FOR TRADE AND BE REAL NO BS TKS 420 LAY BACK AND ENJOY
"
chicago,"
title says it all, could settle for just head, be under 35, not fat, clean and disease free

I'm a straight guy looking to fuck a gl dude, would love it if you're smooth and skinny , but not required

send a pic and your stats and I'll send one back if interested

twinks preferred
"
chicago,"
On this cold day who is IN NEED OF SOME HOT SERVICE IF SO HIT ME UP COME GET NAKED RELAX AND ENJOY UNTIL U BLOW A NICE HOT LOAD wm here 6ft 180 ddf horny as fuck for a nice cock to drain any one ready to feed send a pic popper friendly
"
chicago,"
couple buds meeting up for good oral action. we are drug and disease free, you must be as well. both of us are white and in our 40s. five nine, one seventy, 7 cut and six one, two hundred, 8 cut. we enjoy kissing, sucking, rimming and you need to be into that as well, everyone into giving and receiving. cool with other races. send stats and location. pic swap to meet but not required on first email.
"
chicago,"
I know about ""big city life"" and have been hearing more than I want about Chicago. I am looking for one (1) clean, sincere, versatile younger (than me) guy that is seriously interested in a ""peaceful small town life"" away from the B.S. I have a home to share with the right one that is hopefully, ""oversexed"" and interested in sharing prostate massages during penetration.
I am an extremely clean older Bear (66) but don't look or act it. 5'8, graying sandy blond hair & blue eyes. I weigh in the 220's (but losing).
I'm only looking for someone that has the means to drive & relocate here that is seriously looking for a change. Someone that is impeccability clean and sharing responsibilities (& pleasures) 50/50.
If the right guy reads this and responds with a bit about himself, stats, interests/likes and his pictures (that will remain private), something could happen.
Replies not as requested ""hit the trash"". 
"
chicago,"
Handsome athletic wm here 8""cock hard and horny today .Straight but love to get head from a buddy. 3 day load.
Ddf fit masculine only .
Pics and stats to get this going.
"
chicago,"
Looking for a straight guy that is up for being blown by another straight guy. 
Can host or travel to you, strip down to your briefs, kick back while work a load out of you. 
Some preferences: in shape guys with/without a gf, married guys, white, cut, good hygiene.
I'm five eleven, one eighty, forty, fit, athletic, professional, clean cut, safe and discreet. Hit me back with age and stats.
"
chicago,"
Masc, gl, black guy looking to chill..
Into jerking off, swapping blowjobs, top if we connect.
Thirty y/o, 6'4, 225, beefy musc build, 8 cut thick. 
Looking for someone under 40, clean/ddf/neg (as am I), masculine.
Gotta swap pics before meeting up. 
I can host near Division & California or travel in the hood--hit me up!
"
chicago,"
suck my cock really good 
And lick my balls 

No talking just sucking
Will swap if you have a nice piece 
Must be under 40 decent shape body please ddf clean as am i 

Send picture with reply unless you wana
Get ignored 

Can host now!
"
chicago,"
Married here, attractive, masculine, clean normal guy here looking for another married type guy to fool around with on a somewhat regular basis. 

Would be cool to have a regular bud to hang with, watch a game, have a beer etc. Guys who appreciate getting off with another guy and understand discretion.

I'm six foot, one-ninty, forty, nice cock, fit, athletic, professional, clean cut, safe and discreet. Be similar, hwp, clean and <45. 

I'm into, jo, oral, open to more and completely disease free and discreet. Let's chat.


"
chicago,"
Want to give a hot in shape guy a blumkin. I'm 5'9 160lbs ddf white 7""cut. Hit me up.
"
chicago,"
Please note I will be driving from Northbrook to the Wauconda area around 2 pm. If there is anyone on the way that can show me your cock in your car let me know. I could even stand at your window like we are talking and you can take your cock out, or have it already out.......

In my car with my cock out as i drive, keep getting hard, then soft, then hard again. Need someone to meet me give my cock a squeeze. you can show me your cock to. actually would not mind to put my head above your cock and watch your stroke then see you cum up close.
"
chicago,"
Discreet masculine biwm here looking for a very masculine blue collar guy to eat his ass deep till he cums. Just relax and enjoy my tongue hitting your spot over and over till you get a deep prostate orgasm. GL guy here, can host, safe and discreet here for same, pic available
"
chicago,"
Hey guys! You've got a handsome guy with some meat on his bones bottom here..I'm cute in the face and fat in the ass :-) I'm here just looking to have a little fun...i'm looking to get pounded and suck some dick so if ur interested hit me up.. all races and types are welcome but White men to the front please! I'm std free, you be the same, and I only play safe!!! Please send a pic (DICK and FACE) with your response or i won't reply! And YES I will send a face pic back! Let's have fun :-)

P.S. There is a perpetrator stealing my pictures..don't be bamboozled. I'm the real thing!! 
"
chicago,"
I'm searching for someone who is interested to meeting up in Algonquin, Crystal Lake, Schaumburg, or close to these areas. I am available today 
around 2:15pm? I love oral, hj, bj, licking, rimming, golden showers, and milking a tool. 40 here 5 foot 4 and 135 lbs. 6in tool and shaved. Been several days since last went so horned up! Not looking for the constant emails and going back and forth 100x. Need a picture and basic info.

Serious people only no SPAM or other games.

Thanks
"
chicago,"
Time to look and feel your best.
Man spa open to relax and take you away from reality.
Rubs, HOT Showers, grooming with V.I.P. Treatment.
Get out of the damp and cold, into somewhere warm and caring!
"
chicago,"
Need to find a guy who can host and lick and suck. Deliver the shaft after 1pm today
My shaft and sack till I bust a load from the big head
Free to drop off the dick after 1pm. Be in Lisle /DG area
Host. Follow orders and get to work. 
I need to get orally serviced to completion
49 and want to get my cock sucked off
6'0. Weigh about. 210
I have a fairly nice dick. 
Easy going but I am a guy who wants submissive to suck me
I will come to you. Sub guys. Front of line. Dominant here
Move to front of line if you have a friend , hot porn. Deep throat
No pictures. No texts. No in car. 
If you cannot host. It won't work love sub silverdaddies eager cock swallowers needed
"
chicago,"
Need to find a guy who can host. DELIVER around 1 pm or so
I need to get orally serviced to completion
49 and want to get my cock sucked off
6'0. Weigh about. 210
I have a fairly nice dick. You kneel. Open wide as I skull fuck you
Easy going but I am a guy who wants submissive to suck me
I will come to you. Sub guys. Front of line. Dominant here
Move to front of line if you have a friend , hot porn. Deep throat
No pictures. No texts. No in car. 
If you cannot host. It won't work
"
chicago,"
Need to find a guy who can host In area and need to dump a load
I need to get orally serviced to completion
49 and want to get my cock sucked off. Want to get verbal. Sit back. Watch porn. Watch you kneel between my thighs. Stroke your cock as you drain my sack dry. 
Love to walk in. Find you naked. Porn playing and stroking. I drop pants 
You let me sit. Then do your job till I bust my nut. 
6'0. Weigh about. 210
I have a fairly nice dick. 
Easy going but I am a guy who wants submissive to suck me
I will come to you. Sub guys. Front of line. Dominant here
Move to front of line if you have a friend , hot porn. Deep throat
No pictures. No texts. No in car. 
If you cannot host. It won't work love sub silverdaddies eager cock swallowers needed
"
chicago,"
in area all week for work. looking for fun daily about 1pm when i am reporting down time. DELIVER TO YOU
and by down time i mean a cool sub going down on my cock till i blow my load
verbal here. dom type. can take control. give orders 
love to use and verbally abuse as you suck me dry. 
lets set this up for any day this coming week. if it works. you can do more than 1day. 
i love nasty hot porn. and prefer total sub guys who know how to suck a masc guy 
6'2. Nice cock. nice cock about 7"" 
Big balls. 215.
Submit to him. Love more than one. silver daddys, father son roleplay?
All welcome. As long as you know your place. 
And know how to follow orders and serve
will reply to emails tomorrow.
"
chicago,"
Daddy was not out here yesterday son. Will deliver after 1230pm today
Let daddy come by. Doing errands and free at 11 to see his son
You know you want to kneel. Serve him 
6'2. Nice cock. You knelt for him many times
Big balls. 215. You enjoy daddy dominating you
You are naughty. Daddy needs to punish you 
Submit to him son. It's time 
All welcome. As long as you know your place. 
And know how to follow orders and serve
"
chicago,"
Off today and been sitting around edging. Would love a guy to stop by for some oral fun.
No strings, let me know if you're interested.
"
chicago,"
In south burbs visiting family. Free to deliver. After 12 noon. Want a real cocksucker
One who can suck total dick. And To completion. Love a eager sub who can serve a real man
I am 48. Clean. And need to get off. You obey and I will feed you
6'1. 210. Nice size dick. Top guy for oral fun. No anal
No pics. No texts. No cars. Bookstores 
You host. I give you what you crave 
About. 7.5 inches. I am extremely dom too. I want a sub mouth i can abuse balls deep, teabag you, watch you lick suck and serve a real mans cock.
Love group play. Directing. And overall just blowing a good load
Enjoy nasty porn. Cum swallow. Facials. Shemale 
If you can have me over. Love to suck dick. And I do mean love. 
Email me. If submissive. A friend. Move to front of line. LOL
"
