url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://oklahomacity.craigslist.org/w4m/5457541649.html,oklahomacity,,2016-02-20 23:23,2016-02-20 23:23,msr,w4m,need some tlc,"
I am a married female with children. I'm not sure if I'm looking for a sexual affair at first. I'd like to talk with someone. Text during the days and get to know other. I am looking to turn this into a relationship on the side. I'm not looking to change my marriage situation at all. I just am missing something emotional in my life. I want to find someone that I can actually spend time with. Have an occasional dinner with. We can arrange dates. I just want something simple. I'm incredibly sweet and you will see that. I'd like someone no younger than 25 and no older than 40. A pic would be nice. Of your face. No nude pics. No couples. I'm just looking for what I'm missing in my life.
",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5455731752.html,oklahomacity,,2016-02-19 17:07,2016-02-19 17:21,msr,w4m,Like me,"
I'd like to find someone at the same stage of life as myself. I own my home, drive a nice car , enjoy my job and have a great family including grandkids. I would like you to have all this as well and want you to know that I don't need anything from you, well - there is one thing I need from you and that's just YOU! I don't smoke, no tattoos, no drugs, etc. If this description matches yourself, please contact me so that we can talk. The wind was terrible yesterday in OKC so that you realize I do live here.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,divorced,,
http://oklahomacity.craigslist.org/w4m/5454019880.html,oklahomacity,,2016-02-18 15:08,2016-02-18 15:08,msr,w4m,Mixed-lightskin guys,"
I have a thing for mixed guys. Half white/Half black. Hey, we all have our preferences. Relationship minded. Looking for someone who is not over 30. Please send a pic before asking for one! Looking for more than just a hook-up.
Hope to hear from you xoxo
(:
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5450163144.html,oklahomacity,,2016-02-16 07:33,2016-02-16 08:59,msr,w4m,looking for that someone special,"
I'm a BBW looking for a guy who likes the same. must be D&D free and preferably in the Ada area. email me a pic and we can chat.
",22,big,,,,,,,,,,,," 5'5"" (165cm)",,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5445964926.html,oklahomacity,,2016-02-13 03:26,2016-02-13 03:26,msr,w4m,Looking for company,"
I'm a black female in search of a black to occupy my time. 

A little bit about me 
I'm black for starters 
26
I work have my own place etc
I am on the taller side
I have meat on my bones but is not fat by any means necessary 

If your interested please but ""thunder"" in the subject line sorry just a lot of spam out there
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5444740854.html,oklahomacity,,2016-02-12 09:29,2016-02-12 09:29,msr,w4m,(mwf) Bbw with submissive nature seeks Dominant,"
Hi, Looking for Dominant male to give up control to. I am married, I work two jobs, and have a busy life. I won't meet without a face pic, real name, real email adress. If your not willing to make me feel safe I WILL NOT meet you.
",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5442602673.html,oklahomacity,,2016-02-10 17:32,2016-02-10 17:51,msr,w4m,just wish,"
I just wish I could get a reply from someone that both excites me and makes me feel safe. Placed an ad earlier looking for someone to spend time with and either the replies were nothing to get excited about or they scared me to death! Please, I just need that one person saying the right thing for us to make that connection. I would love to spend time this upcoming weekend making a new friend!
",,,,,,,,,,,,,Blonde,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5442612353.html,oklahomacity,,2016-02-10 17:39,2016-02-10 17:39,msr,w4m,Timing,"
Boy meets girl, twist of fate, missed connections, right time - right place..... just how do perfect couples find each other?

Do you ever wonder as I do, what fate has in store for you? When is it going to be my turn for the right man at the right time? The right time for me is now. Just need to find that right man - maybe with a little help from CL.

Non-smoker, single white female looking for the same. I would prefer someone who is 47 - 60, happy with their life and career and someone looking for a friend first with the hope that it would turn into a long term relationship.

It's that time of year where I would love nothing more than to be wrapped up in the arms of a wonderful man.





",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5440147159.html,oklahomacity,,2016-02-09 08:13,2016-02-09 08:13,msr,w4m,Looking for a Country Man,"
I'm a good, honest woman who likes to pamper my man. I grew up a country girl and even though I live in the city now, it's only because my career brought me here. But now I'm in the position where I can do my work from anywhere with a high speed data connection, so I want to get back to my country roots. 
I want to settle down with a man who is living alone, no kids at home. Grown kids are ok but just not living at home. I want my man to appreciate a woman who pampers him. I like to keep a nice house, cook and sit on your lap and hug and kiss you when you get home. I want a man who knows what it means trust and talk about everything. 
I am 54, successful professional. Considered pretty by most men. Been told recently that I'm very sensuous. I feel sensuous. I'm very busty, not a thin girl, but also not BBW, I'm curvy, great legs. 
I'm a Tom Boy outdoors, love farm animals, 4 wheeling and working the garden...and I'm ""all woman"" indoors. 
I'm attracted to taller men (over 5'10""), strong to stocky built, ruggedly good looking (but attraction has so many levels). I like a relatively clean cut guy, goatees are nice...just not into the ""Billy Bob"" types. And he MUST be a country man. 
I hope your out there. Send pic if your can. At least tell me a lot about you so we can move this along.
",54,curvy,,,,,,,,,,,," 5'6"" (167cm)",,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5432668918.html,oklahomacity,,2016-02-03 20:14,2016-02-03 20:14,msr,w4m,Looking for something with substance,"
I am looking for something with a bit of substance, depth, more than a passing sexual fling. I am not a supermodel but I am not the igkiest person on the planet either. I have my flaws as I'm sure you do too. I don't really have a type but I do have a type that I am not into. Please be clean shaven, beards are a turn off, and while country is totally acceptable, greasy redneck is not. 
I am 34, I expect you to be within a realistic age range. I will not be interested in a guy old enough to be my father. Just not okay in my book. 
I live in Shawnee but I do not have a car so you'll have to do that whole come pick me up thing if you are serious. So if any of this sounds like something you'd be interested in, please respond with a picture and what you are looking for. Thanks
",34,average,,,,,,,,,,,," 5'6"" (167cm)",,,,,,,,,,,,,,single,,
